id,title,organization,category,description,education,min_year,max_year,branch,skills,location,mode,deadline,prize,stipend,fee,url,source,last_verified,status
916,GitHub Campus Expert Program 2026,AICTE,Ambassador Programs,"Detailed description for GitHub Campus Expert Program 2026. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Commerce/B.Com,"Communication,Leadership,Git",Delhi,OFFLINE,2026-12-14,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-25,ACTIVE
917,G20 Youth Summit Innovation Challenge - Season 46,Udemy,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge - Season 46. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,5,Computer Science,Business Strategy,Bangalore,OFFLINE,2026-08-04,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-28,EXPIRED
918,Stanford University Knight-Hennessy Scholars - Season 46,Tata Trusts,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 46. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,3,Law/LLB,"Research Methodology,Academic Writing,Leadership",Remote,ONLINE,2026-10-08,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-26,ACTIVE
919,L&T Build India Scholarship 2026,Reliance Foundation,Scholarships,"Detailed description for L&T Build India Scholarship 2026. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,5,Science/B.Sc,"Civil Engineering,CAD",Chennai,ONLINE,2026-07-31,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-26,EXPIRED
920,National Talent Search Examination (NTSE) - Season 46,ACM,Exams,"Detailed description for National Talent Search Examination (NTSE) - Season 46. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,5,Business/BBA,"Problem Solving,Mathematics",Pune,OFFLINE,2026-10-31,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-25,ACTIVE
921,Smart India Hackathon - Season 47,Ministry of Education,Hackathons,"Detailed description for Smart India Hackathon - Season 47. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,5,Biotechnology,"Python,SQL,React",Bangalore,ONLINE,2026-09-18,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-25,ACTIVE
922,Google Summer of Code (GSoC) 2026,Udemy,Internships,"Detailed description for Google Summer of Code (GSoC) 2026. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,3,Science/B.Sc,"JavaScript,Java",Remote,OFFLINE,2026-10-25,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-28,ACTIVE
923,ISRO Fellowship Program - Season 47,AICTE,Fellowships,"Detailed description for ISRO Fellowship Program - Season 47. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,Civil Engineering,"Academic Writing,Research Methodology",Remote,OFFLINE,2026-09-21,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-25,ACTIVE
924,Kaggle ML Competition: Indian Housing - Season 47,IIT Madras,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing - Season 47. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,3,Civil Engineering,"Python,Machine Learning,Statistics",Hyderabad,OFFLINE,2026-09-17,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-26,ACTIVE
925,Microsoft Learn Student Ambassador 2026,Tata Trusts,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador 2026. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,4,Computer Science,"Leadership,Public Speaking",Delhi,OFFLINE,2026-11-11,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-26,ACTIVE
926,AWS Cloud Practitioner Certification Scholarship - Season 47,Amazon,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship - Season 47. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,5,Electronics & Communication,"Docker,Kubernetes,AWS",Remote,OFFLINE,2026-10-15,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-29,ACTIVE
927,NITI Aayog Internship Scheme - Season 47,UNESCO,Internships,"Detailed description for NITI Aayog Internship Scheme - Season 47. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,4,Arts/Humanities,Data Analytics,Mumbai,HYBRID,2026-11-13,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-25,ACTIVE
928,UNESCO Youth Volunteering Fellowship 2026,British Council,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship 2026. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,4,Law/LLB,"Social Work,Leadership,Communication",Mumbai,HYBRID,2026-11-01,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-29,ACTIVE
929,Study Abroad in Germany: DAAD Scholarship - Season 47,IEEE,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship - Season 47. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Biotechnology,"Research Methodology,German Language",Remote,ONLINE,2026-11-16,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-25,ACTIVE
930,Startup India Seed Fund Challenge - Season 47,ISRO,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 47. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,4,Mechanical Engineering,"Business Strategy,Financial Accounting",Kolkata,HYBRID,2026-09-11,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-28,ACTIVE
931,Adobe India Women in Tech Internship 2026,Reliance Foundation,Internships,"Detailed description for Adobe India Women in Tech Internship 2026. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Electrical Engineering,"C++,Java,Data Structures",Chennai,HYBRID,2026-11-12,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-26,ACTIVE
932,TCS CodeVita Coding Competition - Season 47,TCS,Competitions,"Detailed description for TCS CodeVita Coding Competition - Season 47. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,3,Commerce/B.Com,Algorithms,Hyderabad,OFFLINE,2026-11-15,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-28,ACTIVE
933,UN Sustainable Development Goals Workshop - Season 47,GitHub,Workshops,"Detailed description for UN Sustainable Development Goals Workshop - Season 47. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Science/B.Sc,"Communication,Teamwork",Chennai,HYBRID,2026-09-26,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-28,ACTIVE
934,International Conference on AI & ML (ICML India) 2026,TCS,Conferences,"Detailed description for International Conference on AI & ML (ICML India) 2026. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,Biotechnology,"Machine Learning,Deep Learning",Delhi,ONLINE,2026-08-04,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-27,EXPIRED
935,DRDO Young Scientist Lab Project - Season 47,Ministry of Education,Research,"Detailed description for DRDO Young Scientist Lab Project - Season 47. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Biotechnology,"Python,Computer Vision,C++",Hyderabad,OFFLINE,2026-08-04,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-28,EXPIRED
936,GitHub Campus Expert Program - Season 47,IIT Bombay,Ambassador Programs,"Detailed description for GitHub Campus Expert Program - Season 47. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,Commerce/B.Com,"Leadership,Communication,Git",Chennai,ONLINE,2026-09-15,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-29,ACTIVE
937,G20 Youth Summit Innovation Challenge 2026,Microsoft,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge 2026. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,4,Biotechnology,"Problem Solving,Leadership",Pune,HYBRID,2026-08-19,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-26,EXPIRED
938,Stanford University Knight-Hennessy Scholars - Season 47,Startup India,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 47. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,5,Civil Engineering,"Leadership,Academic Writing",Bangalore,OFFLINE,2026-11-15,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-26,ACTIVE
939,L&T Build India Scholarship - Season 47,Startup India,Scholarships,"Detailed description for L&T Build India Scholarship - Season 47. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Law/LLB,CAD,Chennai,HYBRID,2026-08-04,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-26,EXPIRED
940,National Talent Search Examination (NTSE) 2026,ISRO,Exams,"Detailed description for National Talent Search Examination (NTSE) 2026. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Mechanical Engineering,Problem Solving,Bangalore,HYBRID,2026-11-04,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-29,ACTIVE
941,Smart India Hackathon - Season 48,Google,Hackathons,"Detailed description for Smart India Hackathon - Season 48. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,3,Electronics & Communication,"Python,SQL,React",Remote,OFFLINE,2026-08-08,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-26,EXPIRED
942,Google Summer of Code (GSoC) - Season 48,UNESCO,Internships,"Detailed description for Google Summer of Code (GSoC) - Season 48. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Medicine/MBBS,Python,Mumbai,HYBRID,2026-07-22,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-26,EXPIRED
943,ISRO Fellowship Program 2026,Microsoft,Fellowships,"Detailed description for ISRO Fellowship Program 2026. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,3,Law/LLB,"Academic Writing,Research Methodology,Python",Remote,ONLINE,2026-08-30,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-29,EXPIRED
944,Kaggle ML Competition: Indian Housing - Season 48,Amazon,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing - Season 48. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Biotechnology,"Machine Learning,Python,Statistics",Delhi,ONLINE,2026-09-02,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-29,CLOSING_SOON
945,Microsoft Learn Student Ambassador - Season 48,NITI Aayog,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador - Season 48. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,4,Science/B.Sc,"Leadership,Communication",Delhi,OFFLINE,2026-10-30,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-28,ACTIVE
946,AWS Cloud Practitioner Certification Scholarship 2026,USIEF,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship 2026. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,4,Science/B.Sc,"Docker,Kubernetes,AWS",Mumbai,OFFLINE,2026-09-25,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-25,ACTIVE
947,NITI Aayog Internship Scheme - Season 48,NITI Aayog,Internships,"Detailed description for NITI Aayog Internship Scheme - Season 48. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,3,Civil Engineering,"Communication,Research Methodology,Data Analytics",Pune,HYBRID,2026-08-29,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-26,EXPIRED
948,UNESCO Youth Volunteering Fellowship - Season 48,Buddy4Study,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship - Season 48. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,3,Electrical Engineering,Communication,Pune,ONLINE,2026-11-17,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-26,ACTIVE
949,Study Abroad in Germany: DAAD Scholarship 2026,Google,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship 2026. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,5,Science/B.Sc,"Research Methodology,German Language",Remote,ONLINE,2026-07-26,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-26,EXPIRED
950,Startup India Seed Fund Challenge - Season 48,Smart India Hackathon,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 48. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,Mechanical Engineering,"Business Strategy,Public Speaking",Mumbai,ONLINE,2026-07-18,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-29,EXPIRED
951,Adobe India Women in Tech Internship - Season 48,IEEE,Internships,"Detailed description for Adobe India Women in Tech Internship - Season 48. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Electrical Engineering,"Algorithms,Data Structures,Java",Pune,HYBRID,2026-08-12,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-29,EXPIRED
952,TCS CodeVita Coding Competition 2026,Ministry of Education,Competitions,"Detailed description for TCS CodeVita Coding Competition 2026. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,5,Mechanical Engineering,Data Structures,Kolkata,HYBRID,2026-09-28,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-26,ACTIVE
953,UN Sustainable Development Goals Workshop - Season 48,Microsoft,Workshops,"Detailed description for UN Sustainable Development Goals Workshop - Season 48. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,4,Computer Science,"Teamwork,Leadership",Kolkata,ONLINE,2026-09-16,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-27,ACTIVE
954,International Conference on AI & ML (ICML India) - Season 48,Tata Trusts,Conferences,"Detailed description for International Conference on AI & ML (ICML India) - Season 48. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,Civil Engineering,"Machine Learning,Deep Learning",Bangalore,OFFLINE,2026-11-21,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-27,ACTIVE
955,DRDO Young Scientist Lab Project 2026,Buddy4Study,Research,"Detailed description for DRDO Young Scientist Lab Project 2026. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Law/LLB,"Computer Vision,C++,Machine Learning",Kolkata,ONLINE,2026-08-09,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-28,EXPIRED
956,GitHub Campus Expert Program - Season 48,AICTE,Ambassador Programs,"Detailed description for GitHub Campus Expert Program - Season 48. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,3,Electronics & Communication,"Communication,Leadership",Delhi,HYBRID,2026-09-01,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-25,CLOSING_SOON
957,G20 Youth Summit Innovation Challenge - Season 48,AICTE,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge - Season 48. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,4,Electrical Engineering,"Problem Solving,Leadership,Business Strategy",Remote,OFFLINE,2026-08-01,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-29,EXPIRED
958,Stanford University Knight-Hennessy Scholars 2026,CERN,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars 2026. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,5,Electrical Engineering,"Academic Writing,Leadership,Research Methodology",Remote,OFFLINE,2026-10-28,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-26,ACTIVE
959,L&T Build India Scholarship - Season 48,Major League Hacking,Scholarships,"Detailed description for L&T Build India Scholarship - Season 48. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,4,Business/BBA,"CAD,Civil Engineering,Physics",Bangalore,HYBRID,2026-08-23,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-27,EXPIRED
960,National Talent Search Examination (NTSE) - Season 48,Amazon,Exams,"Detailed description for National Talent Search Examination (NTSE) - Season 48. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Commerce/B.Com,"Mathematics,Problem Solving",Kolkata,OFFLINE,2026-09-17,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-26,ACTIVE
961,Smart India Hackathon 2026,Coursera,Hackathons,"Detailed description for Smart India Hackathon 2026. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,3,Electrical Engineering,Python,Pune,ONLINE,2026-08-10,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-26,EXPIRED
962,Google Summer of Code (GSoC) - Season 49,Tata Trusts,Internships,"Detailed description for Google Summer of Code (GSoC) - Season 49. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,5,Civil Engineering,"Java,JavaScript",Bangalore,ONLINE,2026-12-09,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-25,UPCOMING
963,ISRO Fellowship Program - Season 49,ISRO,Fellowships,"Detailed description for ISRO Fellowship Program - Season 49. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Computer Science,Research Methodology,Chennai,OFFLINE,2026-09-22,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-28,ACTIVE
964,Kaggle ML Competition: Indian Housing 2026,CERN,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing 2026. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,4,Science/B.Sc,Python,Remote,HYBRID,2026-07-28,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-27,EXPIRED
965,Microsoft Learn Student Ambassador - Season 49,British Council,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador - Season 49. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,5,Commerce/B.Com,Leadership,Chennai,HYBRID,2026-10-08,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-28,ACTIVE
966,AWS Cloud Practitioner Certification Scholarship - Season 49,Startup India,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship - Season 49. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,3,Science/B.Sc,"AWS,Kubernetes",Kolkata,HYBRID,2026-12-19,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-28,ACTIVE
967,NITI Aayog Internship Scheme 2026,Google,Internships,"Detailed description for NITI Aayog Internship Scheme 2026. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,3,Law/LLB,"Communication,Research Methodology,Data Analytics",Pune,HYBRID,2026-12-15,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-28,ACTIVE
968,UNESCO Youth Volunteering Fellowship - Season 49,Reliance Foundation,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship - Season 49. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,4,Biotechnology,"Social Work,Communication,Leadership",Delhi,OFFLINE,2026-07-19,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-29,EXPIRED
969,Study Abroad in Germany: DAAD Scholarship - Season 49,Amazon,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship - Season 49. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,4,Business/BBA,German Language,Delhi,ONLINE,2026-07-27,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-27,EXPIRED
970,Startup India Seed Fund Challenge 2026,Google,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge 2026. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,1,3,Biotechnology,Public Speaking,Delhi,HYBRID,2026-10-18,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-28,ACTIVE
971,Adobe India Women in Tech Internship - Season 49,IIT Madras,Internships,"Detailed description for Adobe India Women in Tech Internship - Season 49. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Biotechnology,Algorithms,Kolkata,ONLINE,2026-07-21,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-26,EXPIRED
972,TCS CodeVita Coding Competition - Season 49,DRDO,Competitions,"Detailed description for TCS CodeVita Coding Competition - Season 49. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Medicine/MBBS,"Data Structures,Python",Bangalore,OFFLINE,2026-09-24,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-29,ACTIVE
973,UN Sustainable Development Goals Workshop 2026,Buddy4Study,Workshops,"Detailed description for UN Sustainable Development Goals Workshop 2026. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,4,Biotechnology,Leadership,Remote,ONLINE,2026-08-30,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-25,EXPIRED
974,International Conference on AI & ML (ICML India) - Season 49,TCS,Conferences,"Detailed description for International Conference on AI & ML (ICML India) - Season 49. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,4,Business/BBA,"Research Methodology,Machine Learning,Deep Learning",Chennai,OFFLINE,2026-12-25,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-26,ACTIVE
975,DRDO Young Scientist Lab Project - Season 49,NITI Aayog,Research,"Detailed description for DRDO Young Scientist Lab Project - Season 49. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,3,Business/BBA,"Python,Computer Vision",Chennai,HYBRID,2026-07-30,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-26,EXPIRED
976,GitHub Campus Expert Program 2026,Microsoft,Ambassador Programs,"Detailed description for GitHub Campus Expert Program 2026. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Arts/Humanities,"Git,Communication",Mumbai,ONLINE,2026-08-27,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-29,EXPIRED
